Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.3052192,1.129907,0.503985,-0.1019403,1.224217,0.07917421,-0.3052192,1.129907,0.503985
1,2,-0.136231,1.04264,0.4097252,-0.06730745,1.207639,0.05186677,-0.136231,1.04264,0.4097252
1,3,0.2405584,0.657046,0.112212,0.1023626,1.094189,0.0220662,0.2405584,0.657046,0.112212
1,4,-0.3602106,0.9322327,0.5148555,-0.1068929,1.187661,0.09970099,-0.3602106,0.9322327,0.5148555
1,5,0.1599257,1.194062,0.3679381,0.02775459,1.20635,0.03375471,0.1599257,1.194062,0.3679381
1,6,0.01468897,0.6269486,0.3497291,-0.01867989,1.115703,0.07205772,0.01468897,0.6269486,0.3497291
1,7,0.3635565,1.287577,0.25316,0.04957695,1.212504,-0.00867969,0.3635565,1.287577,0.25316
1,8,-0.06613606,1.460103,0.272182,-0.0691735,1.245021,-0.02828348,-0.06613606,1.460103,0.272182
1,9,0.309388,0.858649,0.1537467,0.07795555,1.127465,0.01985204,0.309388,0.858649,0.1537467
1,10,-0.2605947,1.081553,0.1335932,-0.08080162,1.179825,-0.009620667,-0.2605947,1.081553,0.1335932
1,11,-0.05286723,1.048534,0.6109568,-0.05569746,1.196535,0.05908584,-0.05286723,1.048534,0.6109568
1,12,0.01167619,1.307556,0.5816004,-0.04150532,1.224668,0.04082242,0.01167619,1.307556,0.5816004
1,13,0.3790329,0.9774887,0.3602758,0.04050463,1.175275,0.04163352,0.3790329,0.9774887,0.3602758
1,14,0.13863,0.7894772,0.4697447,0.01452752,1.164302,0.06312457,0.13863,0.7894772,0.4697447
1,15,0.009579062,0.8838125,0.1693348,-0.01573784,1.121939,0.0293986,0.009579062,0.8838125,0.1693348
1,16,-0.06980956,1.379509,0.6235476,-0.08240602,1.258947,0.05703874,-0.06980956,1.379509,0.6235476
1,17,0.0250808,1.370899,0.234236,-0.03994066,1.248043,-0.01070312,0.0250808,1.370899,0.234236
1,18,0.3931546,1.060193,0.3989747,0.03171077,1.189071,0.01252643,0.3931546,1.060193,0.3989747
1,19,-0.05985558,1.419345,0.1032335,-0.04537331,1.24935,-0.05371455,-0.05985558,1.419345,0.1032335
1,20,0.1849734,1.167034,0.2645355,0.0208841,1.19813,0.01081473,0.1849734,1.167034,0.2645355
1,21,0.00286746,1.474116,0.3481071,-0.03885578,1.238578,0.01156031,0.00286746,1.474116,0.3481071
1,22,0.2097695,1.156513,0.1694215,0.04311475,1.19336,-0.00253596,0.2097695,1.156513,0.1694215
