Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.1980464,1.022159,0.611047,-0.1107953,1.159549,0.08035214,-0.1980464,1.022159,0.611047
1,2,0.04675651,1.639319,0.2565037,-0.05441193,1.24701,-0.07773425,0.04675651,1.639319,0.2565037
1,3,0.09221435,1.283933,0.3591563,-0.01587709,1.210008,-0.02405665,0.09221435,1.283933,0.3591563
1,4,-0.2504579,0.7802513,0.4801936,-0.08511037,1.141891,0.05348514,-0.2504579,0.7802513,0.4801936
1,5,0.1195352,1.487791,0.245337,-0.002204165,1.220002,-0.0756034,0.1195352,1.487791,0.245337
1,6,-0.2451634,1.04589,0.1267868,-0.1106358,1.135749,-0.03067593,-0.2451634,1.04589,0.1267868
1,7,-0.1393454,1.403352,0.5663913,-0.1153835,1.209414,0.08297987,-0.1393454,1.403352,0.5663913
1,8,-0.02270693,0.9165991,0.2462048,-0.02874162,1.125318,0.04937989,-0.02270693,0.9165991,0.2462048
1,9,0.3614585,0.7019708,0.1134248,0.1604633,1.041755,0.0002238397,0.3614585,0.7019708,0.1134248
1,10,-0.01180387,0.8139724,0.1194692,-0.001673531,1.051375,-0.07768572,-0.01180387,0.8139724,0.1194692
1,11,-0.5799298,1.099515,0.2312744,-0.2350538,1.135903,-0.1258261,-0.5799298,1.099515,0.2312744
1,12,-0.1995851,0.8397573,0.2379155,-0.1292136,1.093086,-0.03112572,-0.1995851,0.8397573,0.2379155
1,13,0.1110235,0.7168907,0.256777,0.01277363,1.079321,-0.01365126,0.1110235,0.7168907,0.256777
1,14,0.218635,0.6034926,0.2633383,0.05133738,1.068762,-0.005028878,0.218635,0.6034926,0.2633383
1,15,-0.4938847,1.113921,0.2330276,-0.1880716,1.137898,-0.1443984,-0.4938847,1.113921,0.2330276
1,16,-0.0164578,1.577086,0.114478,-0.04674005,1.205864,-0.1857015,-0.0164578,1.577086,0.114478
1,17,0.3060976,0.722595,0.2794042,0.06226907,1.072834,-0.02749857,0.3060976,0.722595,0.2794042
1,18,0.1878936,1.525738,0.444573,0.02154437,1.224582,-0.001758721,0.1878936,1.525738,0.444573
1,19,0.06336951,0.8930912,0.2555597,0.01374773,1.105063,0.05925331,0.06336951,0.8930912,0.2555597
1,20,0.3397725,0.956084,0.3904409,0.08206614,1.133226,0.0485534,0.3397725,0.956084,0.3904409
1,21,-0.3733594,0.7434722,0.2335049,-0.1398833,1.079061,-0.08171242,-0.3733594,0.7434722,0.2335049
1,22,-0.3112646,1.335853,0.120604,-0.1263981,1.17884,-0.1882712,-0.3112646,1.335853,0.120604
1,23,-0.3334577,1.455783,0.3987171,-0.1758759,1.21212,-0.05084967,-0.3334577,1.455783,0.3987171
1,24,-0.08167475,1.186133,0.5476923,-0.06639393,1.188736,0.02001084,-0.08167475,1.186133,0.5476923
1,25,0.4509213,1.040134,0.4439689,0.04292354,1.161804,0.01984714,0.4509213,1.040134,0.4439689
1,26,0.07366347,1.344961,0.5323924,-0.009338442,1.20144,0.0306152,0.07366347,1.344961,0.5323924
1,27,-0.154,1.36625,0.369318,-0.0818784,1.209873,-0.02179676,-0.154,1.36625,0.369318
1,28,0.1662406,1.233685,0.3491273,0.0001652017,1.191492,0.0103093,0.1662406,1.233685,0.3491273
1,29,0.1588006,0.9134957,0.3199418,0.02296351,1.144269,0.0328279,0.1588006,0.9134957,0.3199418
1,30,0.1208707,1.054163,0.6747578,-0.006916109,1.162727,0.1047357,0.1208707,1.054163,0.6747578
1,31,0.1151212,1.320464,0.2597594,-0.00642565,1.211732,-0.02685331,0.1151212,1.320464,0.2597594
1,32,-0.07921731,1.352754,0.187729,-0.05251779,1.217718,-0.04647347,-0.07921731,1.352754,0.187729
1,33,-0.1977386,0.6530442,0.1847322,-0.0934649,1.06371,0.04991581,-0.1977386,0.6530442,0.1847322
1,34,-0.03412545,0.5354288,0.2376108,-0.0551201,1.061962,0.06629103,-0.03412545,0.5354288,0.2376108
1,35,-0.3314434,1.426852,0.1534444,-0.1108342,1.208374,-0.1325634,-0.3314434,1.426852,0.1534444
1,36,-0.1493223,0.9519809,0.4353683,-0.06561036,1.139746,0.03078919,-0.1493223,0.9519809,0.4353683
1,37,0.163601,0.5959468,0.1995328,0.04414687,1.071043,0.04730382,0.163601,0.5959468,0.1995328
1,38,-0.4323442,1.313109,0.3273152,-0.1470274,1.19754,-0.04464264,-0.4323442,1.313109,0.3273152
1,39,-0.5384058,1.006152,0.3267026,-0.2018559,1.163623,-0.02997141,-0.5384058,1.006152,0.3267026
1,40,-0.3691083,1.45013,0.315087,-0.1954162,1.202876,-0.1048231,-0.3691083,1.45013,0.315087
1,41,0.1335169,0.5946264,0.3220636,0.03244612,1.071591,0.05605421,0.1335169,0.5946264,0.3220636
1,42,0.3318838,0.8395303,0.2402694,0.08259822,1.096648,0.03446358,0.3318838,0.8395303,0.2402694
