Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.3148158,0.8083203,0.315128,-0.1016243,1.131519,-0.03559316,-0.3148158,0.8083203,0.315128
1,2,0.4848236,1.231227,0.4023681,0.05346226,1.197692,-0.08064818,0.4848236,1.231227,0.4023681
1,3,0.3491576,1.245379,0.3002937,0.03529698,1.170907,-0.04505706,0.3491576,1.245379,0.3002937
1,4,0.1711884,0.5887716,0.4982038,-0.004962757,1.086022,0.08923394,0.1711884,0.5887716,0.4982038
1,5,0.02889609,1.093807,0.3960085,-0.02501399,1.151276,-0.05871356,0.02889609,1.093807,0.3960085
1,6,-0.4205148,0.6903919,0.4159439,-0.1783175,1.126145,0.0001313295,-0.4205148,0.6903919,0.4159439
1,7,-0.4286001,1.101607,0.499894,-0.179301,1.183646,-0.01516825,-0.4286001,1.101607,0.499894
1,8,0.03278005,1.246181,0.3031001,-0.03378837,1.196785,-0.05393707,0.03278005,1.246181,0.3031001
1,9,0.437227,1.270782,0.3326657,0.01856024,1.177018,-0.1190172,0.437227,1.270782,0.3326657
1,10,0.3221596,1.289832,0.4830304,0.02195125,1.193516,-0.02820564,0.3221596,1.289832,0.4830304
1,11,-0.2631606,1.03679,0.5385776,-0.1249904,1.151535,-0.006089994,-0.2631606,1.03679,0.5385776
1,12,0.297021,0.9339269,0.3191838,0.02068252,1.130484,0.0001491075,0.297021,0.9339269,0.3191838
1,13,-0.3300289,0.8947405,0.308696,-0.1615982,1.119223,-0.00587637,-0.3300289,0.8947405,0.308696
1,14,-0.3568321,0.7752905,0.5179108,-0.1963271,1.10962,0.06070887,-0.3568321,0.7752905,0.5179108
1,15,0.2224064,1.461886,0.4000431,-0.01265061,1.21286,-0.04255183,0.2224064,1.461886,0.4000431
1,16,-0.07317668,0.5218299,0.5460431,-0.1068276,1.063032,0.1735886,-0.07317668,0.5218299,0.5460431
1,17,-0.05593222,1.037637,0.363886,-0.05148389,1.137334,0.003962328,-0.05593222,1.037637,0.363886
1,18,-0.3027678,0.9847723,0.5944476,-0.1569937,1.147033,0.04966904,-0.3027678,0.9847723,0.5944476
1,19,-0.1673602,1.335718,0.4237378,-0.08063658,1.209188,-0.02860075,-0.1673602,1.335718,0.4237378
1,20,0.02110702,1.272931,0.5216635,-0.03915252,1.192057,-0.00855935,0.02110702,1.272931,0.5216635
1,21,0.1171491,1.369449,0.3687114,-0.01416804,1.199273,-0.003392547,0.1171491,1.369449,0.3687114
1,22,0.1208799,1.20168,0.4278934,-0.01746474,1.163263,0.002013069,0.1208799,1.20168,0.4278934
