Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,1.192093E-07,2.980232E-08,0.1879231,0.01902262,-0.003640342,0,0,0,0.001688968,1.161586,0.001697844,-0.0408185,-0.2225655,0.9740629,0.2253111,0.5875491,0.4551345
1,1,-0.03249999,-1.192093E-07,8.940697E-08,0.1879232,0.01902262,-0.003640343,0,0,0,0.001655899,1.161609,0.001704821,-0.04051292,-0.2220389,0.9741958,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,0,0.1887715,0.01706073,-0.003280056,0,0,0,0.001660984,1.161639,0.001734538,-0.04027547,-0.2216146,0.9743022,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,5.960464E-08,0.1887715,0.01706073,-0.003280056,0,0,0,0.001669433,1.161651,0.001768033,-0.03995084,-0.2215831,0.9743228,0.2253111,0.5875491,0.4551345
1,1,-0.03250001,1.192093E-07,-2.980232E-08,0.1887416,0.01891263,-0.00363563,0,0,0,0.001669709,1.161665,0.001809557,-0.03957879,-0.2211683,0.9744322,0.2253111,0.5875491,0.4551345
1,1,-0.0325,1.192093E-07,-2.980232E-08,0.1927303,0.01895923,-0.003724555,0,0,0,0.001665674,1.161739,0.001925645,-0.03941331,-0.2204212,0.9746082,0.2253111,0.5875491,0.4551345
1,1,-0.03250316,1.049042E-05,7.987022E-06,0.1927233,0.0189418,-0.003720989,0,0,0,0.001642115,1.161799,0.002011779,-0.039528,-0.2198931,0.9747228,0.2253111,0.5875491,0.4551345
1,1,-0.03249999,0,2.980232E-08,0.1927304,0.01895923,-0.003724555,0,0,0,0.001618423,1.161888,0.002133932,-0.03950436,-0.2194231,0.9748297,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,0,0.1983147,0.02350398,-0.004757062,0,0,0,0.001538679,1.162018,0.002357614,-0.03983301,-0.2188194,0.974952,0.2253111,0.5875491,0.4551345
1,1,-0.03250001,1.192093E-07,0,0.1983146,0.02350397,-0.00475706,0,0,0,0.001466893,1.162083,0.00245148,-0.03980819,-0.2186432,0.9749926,0.2253111,0.5875491,0.4551345
1,1,-0.03249999,-1.192093E-07,5.960464E-08,0.1895408,0.02990703,-0.005776036,0,0,0,0.001410522,1.162138,0.002684673,-0.03988397,-0.2183648,0.9750518,0.2253111,0.5875491,0.4551345
1,1,-0.03250001,-1.192093E-07,-2.980232E-08,0.1895408,0.02990703,-0.005776036,0,0,0,0.001445074,1.162046,0.002819347,-0.03960675,-0.2190041,0.9749197,0.2253111,0.5875491,0.4551345
1,1,-0.03249998,0,0,0.188564,0.03316659,-0.006372037,0,0,0,0.001547053,1.161914,0.002947127,-0.03889259,-0.2200108,0.9747218,0.2253111,0.5875491,0.4551345
1,1,-0.0325,1.192093E-07,-5.960464E-08,0.1865249,0.02984619,-0.005669213,0,0,0,0.001951851,1.161532,0.003212322,-0.03456665,-0.2226049,0.9742957,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.1865249,0.02984619,-0.005669215,0,0,0,0.002874568,1.160962,0.003350216,-0.03044913,-0.2246297,0.9739684,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,-5.960464E-08,0.1864337,0.03310725,-0.00628615,0,0,0,0.00496288,1.160226,0.003708309,-0.01464305,-0.2303607,0.9729952,0.2253111,0.5875491,0.4551345
1,1,-0.03245744,-8.583069E-06,2.032518E-05,0.1864717,0.03333723,-0.006331209,0,0,0,0.006363493,1.159681,0.003900703,-0.001486228,-0.2338043,0.9722825,0.2253111,0.5875491,0.4551345
1,1,-0.0325,2.384186E-07,0,0.1960885,0.04480528,-0.008969484,0,0,0,0.007806059,1.15902,0.004138717,0.01279985,-0.2385381,0.9710488,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,0,0.2259788,0.1301953,-0.03049128,0,0,0,0.01089117,1.15701,0.004297324,0.04726643,-0.252018,0.9665675,0.2253111,0.5875491,0.4551345
1,1,-0.03246088,-2.014637E-05,-7.033348E-06,0.2263946,0.1304853,-0.0306199,0,0,0,0.01259021,1.155641,0.004181309,0.06586239,-0.2618472,0.9628594,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,0,0.2505357,0.1326129,-0.03466801,0,0,0,0.01605956,1.152807,0.003739093,0.1013178,-0.2836237,0.9535682,0.2253111,0.5875491,0.4551345
1,1,-0.03249999,0,2.980232E-08,0.2505357,0.1326129,-0.03466801,0,0,0,0.0177149,1.151526,0.003657776,0.1180657,-0.293243,0.9487197,0.2253111,0.5875491,0.4551345
1,1,-0.03249999,-2.384186E-07,5.960464E-08,0.2512411,0.1280139,-0.03354315,0,0,0,0.02062507,1.149056,0.003755061,0.1499179,-0.3082634,0.9394138,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,-2.980232E-08,0.2512411,0.1280139,-0.03354314,0,0,0,0.02203341,1.147781,0.00382109,0.16404,-0.3145852,0.9349476,0.2253111,0.5875491,0.4551345
1,1,-0.0325,1.192093E-07,-5.960464E-08,0.2370745,0.1262158,-0.0310801,0,0,0,0.02328898,1.146533,0.003778111,0.1771901,-0.320796,0.9304266,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,2.980232E-08,0.2289926,0.1251757,-0.02970736,0,0,0,0.0255575,1.144229,0.003813369,0.1986398,-0.3326969,0.9218758,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,2.980232E-08,0.2289926,0.1251756,-0.02970734,0,0,0,0.02652347,1.143338,0.003933968,0.2068313,-0.3375508,0.9183029,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,2.980232E-08,0.2297775,0.1167601,-0.02777847,0,0,0,0.02835853,1.141875,0.004292756,0.2200725,-0.3456751,0.9121825,0.2253111,0.5875491,0.4551345
1,1,-0.03249998,0,-2.980232E-08,0.2297774,0.1167601,-0.02777845,0,0,0,0.0291234,1.141283,0.004487339,0.2254145,-0.3484747,0.9098097,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,2.980232E-08,0.2315229,0.10168,-0.02433971,0,0,0,0.03056275,1.140295,0.004980193,0.2339583,-0.3525772,0.9060645,0.2253111,0.5875491,0.4551345
1,1,-0.0325,0,-2.980232E-08,0.2175968,0.0943351,-0.02113488,0,0,0,0.03125929,1.140013,0.005160843,0.2366702,-0.3543679,0.9046605,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,0,0.2175968,0.0943351,-0.02113487,0,0,0,0.03184451,1.139799,0.00541259,0.2387115,-0.3560641,0.9034573,0.2253111,0.5875491,0.4551345
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.2171721,0.08629088,-0.01927741,0,0,0,0.03307145,1.139751,0.006038672,0.2434287,-0.3579374,0.9014562,0.2253111,0.5875491,0.4551345
1,1,-0.03249998,-1.192093E-07,2.980232E-08,0.2171721,0.0862909,-0.01927742,0,0,0,0.03361258,1.139942,0.006523186,0.2452129,-0.3569847,0.9013504,0.2253111,0.5875491,0.4551345
