Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,0.01062051,1.119051,0.01412964,-0.03564643,-0.2235137,0.9740487,0.009850311,0.999873,0.01248177,0.01034269,1.118761,0.0142107,0.1129357,-0.01689508,-0.0174874,0.1107171,0.7766126,0.5148385
1,1,0.01057212,1.119,0.01414394,-0.03597172,-0.2235581,0.9740266,0.009809945,0.9998732,0.01249741,0.01033879,1.11871,0.01421595,0.1129197,-0.0169716,-0.01758728,0.1107171,0.7766126,0.5148385
1,1,0.01049707,1.118902,0.01416636,-0.03654582,-0.2236351,0.9739876,0.009731065,0.9998736,0.01252733,0.01031268,1.118645,0.01420593,0.1131276,-0.01712727,-0.01750915,0.1107171,0.7766126,0.5148385
1,1,0.01046435,1.118857,0.01417351,-0.03680133,-0.2237238,0.9739575,0.009693114,0.9998739,0.01254122,0.01027892,1.118636,0.01419449,0.1131501,-0.01712311,-0.01754872,0.1107171,0.7766126,0.5148385
1,1,0.01043265,1.118819,0.01417732,-0.03700411,-0.2238014,0.9739321,0.009656157,0.9998741,0.01255411,0.01025451,1.118687,0.01418734,0.113069,-0.01714731,-0.01773543,0.1107171,0.7766126,0.5148385
1,1,0.01036409,1.118785,0.01417637,-0.0372984,-0.2238221,0.9739161,0.009584461,0.9998745,0.01257628,0.01015217,1.118768,0.01414919,0.1128522,-0.01697888,-0.01803381,0.1107171,0.7766126,0.5148385
1,1,0.01032716,1.118782,0.0141716,-0.03738592,-0.22378,0.9739224,0.009548973,0.9998748,0.0125852,0.01011411,1.118816,0.01413441,0.1127413,-0.01701646,-0.01781459,0.1107171,0.7766126,0.5148385
1,1,0.01026043,1.1188,0.01415873,-0.03752595,-0.2236145,0.973955,0.009479675,0.9998753,0.01259881,0.009994715,1.11893,0.01411343,0.1122407,-0.01723094,-0.01748064,0.1107171,0.7766126,0.5148385
1,1,0.01022249,1.118818,0.01415205,-0.03761617,-0.2234401,0.9739916,0.009445283,0.9998755,0.01260368,0.009898905,1.118997,0.01410389,0.1120432,-0.017245,-0.01751857,0.1107171,0.7766126,0.5148385
1,1,0.01017838,1.118843,0.01414537,-0.03769412,-0.2232442,0.9740335,0.009410367,0.9998758,0.01260745,0.009764169,1.119033,0.01408482,0.1119168,-0.01721413,-0.01767334,0.1107171,0.7766126,0.5148385
1,1,0.01005543,1.118894,0.01412868,-0.03786111,-0.2227936,0.9741302,0.009334709,0.9998765,0.01261158,0.009603117,1.11906,0.01413202,0.111639,-0.01780231,-0.0165989,0.1107171,0.7766126,0.5148385
1,1,0.01000043,1.118915,0.01412916,-0.03800902,-0.2226029,0.974168,0.009294893,0.9998769,0.01261303,0.009502631,1.11911,0.01421309,0.1111477,-0.01788783,-0.01654854,0.1107171,0.7766126,0.5148385
1,1,0.009941968,1.118938,0.01413918,-0.03815148,-0.2223278,0.9742252,0.009253816,0.9998772,0.0126152,0.009351154,1.119161,0.01432323,0.111166,-0.01763502,-0.01713821,0.1107171,0.7766126,0.5148385
1,1,0.009799106,1.118988,0.01418829,-0.03825698,-0.2218893,0.9743211,0.009165456,0.9998779,0.01262487,0.009113736,1.119152,0.0144763,0.1112593,-0.01733069,-0.01687112,0.1107171,0.7766126,0.5148385
1,1,0.009720126,1.119007,0.01422167,-0.03824928,-0.2217277,0.9743582,0.009117445,0.9998782,0.01263315,0.009068531,1.119053,0.01448631,0.1119659,-0.01710261,-0.01599557,0.1107171,0.7766126,0.5148385
1,1,0.00959981,1.119001,0.01427031,-0.03801188,-0.221865,0.9743363,0.009019309,0.9998788,0.01265381,0.009077616,1.118761,0.01453638,0.112804,-0.01547601,-0.01591047,0.1107171,0.7766126,0.5148385
1,1,0.009552756,1.118979,0.01429415,-0.0376807,-0.2220233,0.974313,0.00897098,0.9998791,0.0126657,0.009230528,1.118618,0.01457834,0.1131777,-0.01398553,-0.01585801,0.1107171,0.7766126,0.5148385
1,1,0.009517744,1.118912,0.01434088,-0.03643451,-0.2224655,0.9742596,0.008883033,0.9998795,0.01269232,0.009722233,1.118236,0.01461411,0.114314,-0.01020549,-0.01594309,0.1107171,0.7766126,0.5148385
1,1,0.009532335,1.118864,0.01436043,-0.03554168,-0.2227734,0.9742222,0.008846594,0.9998797,0.01270642,0.01008386,1.118021,0.01455545,0.1151667,-0.007691669,-0.01586593,0.1107171,0.7766126,0.5148385
1,1,0.009568666,1.118808,0.0143733,-0.03444794,-0.223154,0.9741743,0.008817088,0.9998798,0.01272032,0.01063594,1.117785,0.01447201,0.1159755,-0.004450204,-0.01588193,0.1107171,0.7766126,0.5148385
1,1,0.009812364,1.118634,0.01437521,-0.030644,-0.2243349,0.9740302,0.008795347,0.9998797,0.01274516,0.01215417,1.117232,0.014328,0.1170461,0.002439127,-0.01630586,0.1107171,0.7766126,0.5148385
1,1,0.01004992,1.118492,0.01437044,-0.02743265,-0.2251773,0.9739315,0.008814226,0.9998794,0.01275529,0.01254128,1.117057,0.01424837,0.117607,0.00608191,-0.01698641,0.1107171,0.7766126,0.5148385
1,1,0.01068565,1.118127,0.01433277,-0.01845727,-0.2273195,0.9736453,0.008926837,0.9998782,0.01276871,0.01354404,1.116561,0.01404905,0.1187099,0.01161361,-0.01625664,0.1107171,0.7766126,0.5148385
1,1,0.0111299,1.117884,0.0142889,-0.01260603,-0.2287021,0.9734148,0.009029645,0.9998772,0.01276988,0.01406399,1.11631,0.01384735,0.1194167,0.01386343,-0.01535558,0.1107171,0.7766126,0.5148385
1,1,0.0121398,1.11735,0.01410103,-0.000337882,-0.2318184,0.9727591,0.009336478,0.9998744,0.01274992,0.01502043,1.115996,0.01329994,0.1212427,0.01837621,-0.0141779,0.1107171,0.7766126,0.5148385
1,1,0.01273356,1.117071,0.01393604,0.0065413,-0.2337654,0.9722711,0.009542573,0.9998727,0.0127223,0.01546245,1.116018,0.01310921,0.122129,0.02068899,-0.01417327,0.1107171,0.7766126,0.5148385
1,1,0.0133522,1.116832,0.01374865,0.01358195,-0.2358668,0.9716905,0.009783681,0.9998707,0.01268093,0.01596143,1.11609,0.0130024,0.1222964,0.02310647,-0.01415157,0.1107171,0.7766126,0.5148385
1,1,0.01462833,1.116541,0.01340151,0.02744534,-0.2390912,0.9706092,0.01036132,0.9998658,0.01256509,0.01687063,1.11645,0.0128231,0.1215382,0.02742496,-0.01352484,0.1107171,0.7766126,0.5148385
1,1,0.01524419,1.116516,0.01324272,0.03395239,-0.2398768,0.9702094,0.0106903,0.9998628,0.01249446,0.01720051,1.116523,0.01259661,0.1213621,0.0292541,-0.01329909,0.1107171,0.7766126,0.5148385
1,1,0.01636878,1.116586,0.01281166,0.04567118,-0.2407381,0.969515,0.01140051,0.9998563,0.01231947,0.0177301,1.116978,0.01202679,0.1213313,0.03190706,-0.01340738,0.1107171,0.7766126,0.5148385
1,1,0.01682583,1.116717,0.01254797,0.05050011,-0.2410261,0.9692039,0.01176691,0.999853,0.01221097,0.01799597,1.117388,0.01193905,0.1209739,0.03314817,-0.01343853,0.1107171,0.7766126,0.5148385
1,1,0.01763724,1.117276,0.01219559,0.0586024,-0.2401483,0.9689657,0.01249807,0.9998463,0.01197591,0.01853231,1.118191,0.01202345,0.1182489,0.03586515,-0.01337646,0.1107171,0.7766126,0.5148385
1,1,0.01798721,1.117634,0.01212835,0.0622818,-0.2383823,0.9691723,0.01285736,0.9998428,0.01186329,0.0187071,1.118561,0.01201582,0.1167965,0.03709517,-0.01385175,0.1107171,0.7766126,0.5148385
