Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.08241201,-0.006723762,0.4097262,0.0110625,1.175878,-0.03323793,-0.07119387,1.169046,0.3765722
1,2,0.2111026,0.02800246,0.5065219,0.04459628,1.1874,-0.03585672,0.2557813,1.215396,0.4707729
1,3,-0.3379253,-0.0323054,0.4336009,-0.03817925,1.208813,-0.0196166,-0.375741,1.176568,0.4139185
1,4,-0.2409642,-0.3122877,0.3162268,-0.04883055,1.157123,-0.02489424,-0.2898943,0.8449138,0.2912992
1,5,-0.1775404,-0.3881072,0.410888,-0.01585617,1.152485,-0.02779341,-0.1933609,0.7644884,0.3829606
1,6,0.2055864,-0.3808097,0.4331039,0.05543949,1.137763,-0.01413393,0.2612301,0.7569075,0.4189342
1,7,0.1451487,0.006577291,0.3143746,0.03704218,1.173421,-0.03945875,0.1822548,1.180009,0.2748753
1,8,0.282226,0.05103149,0.510276,0.02655019,1.185218,-0.03958559,0.3088128,1.236224,0.4707271
1,9,-0.1253184,0.06143837,0.3843097,0.008563619,1.19067,-0.0555315,-0.1167785,1.252184,0.3287281
1,10,-0.08202329,-0.3036314,0.4431667,-0.002890535,1.160439,-0.04434347,-0.08489336,0.8568936,0.3988199
1,11,0.1196693,-0.2791937,0.4445889,0.02713574,1.156949,-0.04084349,0.1467082,0.8777992,0.4037411
1,12,0.1894244,-0.4485543,0.4364851,0.05043131,1.137232,-0.02963495,0.2399006,0.6885765,0.406967
1,13,0.3307459,0.01160032,0.3034237,0.05816702,1.179858,-0.06634521,0.3888007,1.191566,0.2370174
1,14,0.1821287,-0.02400144,0.4237439,0.03167627,1.175064,-0.05568933,0.2139362,1.151132,0.3679034
1,15,-0.2957484,-0.2913724,0.5359287,-0.01450021,1.176374,-0.04320908,-0.3101555,0.8852407,0.4926414
1,16,-0.06878268,-0.4656968,0.3121381,-0.01219178,1.117479,-0.02731419,-0.08103075,0.6516706,0.2849078
1,17,-0.1006309,0.05150118,0.5504806,0.006248891,1.194845,-0.06880856,-0.09438024,1.246369,0.4819553
1,18,0.2100357,-0.3346971,0.3310341,0.0520656,1.148782,-0.06178951,0.2621407,0.8140556,0.2692207
1,19,0.03822861,-0.06438255,0.3284858,0.01724371,1.173545,-0.07664871,0.05556479,1.109225,0.2517317
1,20,0.1631773,-0.2102118,0.461684,0.02425543,1.165744,-0.06336594,0.1872809,0.955524,0.3981693
1,21,0.2984789,0.1636344,0.4545277,0.03058588,1.199623,-0.09136248,0.3294503,1.36324,0.3632944
1,22,-0.2156718,-0.3402861,0.5338396,-0.01564464,1.169241,-0.04971695,-0.2312804,0.8289021,0.4840482
1,23,-0.1094944,0.1097999,0.5462329,-0.01822997,1.205948,-0.07007837,-0.1273068,1.315691,0.4761589
1,24,-0.2094288,-0.2668967,0.3679775,-0.02598584,1.156712,-0.05570269,-0.2351823,0.889935,0.3120898
1,25,-0.294743,-0.1395766,0.4790054,-0.03073513,1.183997,-0.07851458,-0.3255097,1.044423,0.400518
1,26,0.1894244,-0.4485543,0.4364851,0.04023018,1.135271,-0.05638742,0.2296444,0.6867172,0.3801878
1,27,0.3307459,0.01160032,0.3034237,0.05444306,1.17611,-0.08837271,0.3851525,1.187809,0.2149976
1,28,-0.3555067,0.04586873,0.5915865,-0.03487462,1.241181,-0.04770184,-0.3898873,1.287067,0.5437912
1,29,-0.0007532099,-0.1937641,0.3377175,-0.000705786,1.168148,-0.02462816,-0.001554986,0.9744916,0.3131699
1,30,-0.05106279,0.0417,0.4087813,-0.006615791,1.195562,-0.05023861,-0.05764426,1.237263,0.3586595
1,31,0.3903586,-0.04370695,0.3058059,0.06266371,1.175737,-0.05540371,0.4530267,1.132028,0.2503688
1,32,-0.3341989,0.08092798,0.3719287,-0.03504565,1.214233,-0.06828928,-0.3690852,1.295031,0.3036557
1,33,0.2043231,-0.03067211,0.597295,0.02061462,1.184791,-0.04713678,0.2249827,1.154073,0.5501239
1,34,0.1045189,-0.3066927,0.3238267,0.02701961,1.142219,-0.03477287,0.131667,0.8355011,0.2891458
1,35,-0.1580487,0.1886496,0.5253204,-0.014061,1.232168,-0.0642066,-0.1721517,1.420849,0.4610017
1,36,-0.1026854,-0.4581513,0.5746298,-0.01732748,1.167343,-0.003406525,-0.1200049,0.7090899,0.5711904
1,37,-0.1149385,0.05520531,0.4568814,-0.01837165,1.195986,-0.06843662,-0.1332959,1.251169,0.3884286
1,38,-0.03197132,-0.1035037,0.4478198,-0.007233009,1.176216,-0.04708242,-0.03922826,1.072702,0.4007221
1,39,0.1995788,-0.02556991,0.3008219,0.03189369,1.177681,-0.05707026,0.2314512,1.152127,0.2439047
1,40,0.09550188,-0.09334657,0.4843909,0.01077185,1.174512,-0.05096769,0.1062794,1.081161,0.4334743
1,41,-0.1137859,0.2360964,0.469949,-0.00694837,1.21305,-0.09033871,-0.120467,1.449083,0.3799011
1,42,-0.1043778,-0.1106207,0.5892606,0.004300651,1.185486,-0.05634785,-0.1001157,1.074929,0.5328474
1,43,0.07029764,0.03025743,0.3813755,0.01474614,1.189263,-0.06750441,0.08490224,1.219465,0.3139841
1,44,0.07128552,-0.1873058,0.5924149,0.01667348,1.177403,-0.05495405,0.08795105,0.9901906,0.5373659
1,45,-0.02390917,-0.3492647,0.3891496,-0.0002416,1.145331,-0.04621506,-0.02422507,0.796073,0.3430137
1,46,-0.279776,-0.03457423,0.5991318,-0.016567,1.212624,-0.06020355,-0.2963224,1.177574,0.5385888
1,47,-0.1454244,-0.2558838,0.3051619,-0.0197871,1.160577,-0.06820202,-0.1651776,0.9046844,0.2369513
1,48,-0.3096901,-0.2495766,0.4524005,-0.02057431,1.173828,-0.06521082,-0.3300021,0.9241372,0.3869446
1,49,0.3337833,-0.09673331,0.300323,0.06490985,1.166484,-0.07009745,0.3987525,1.069662,0.2302551
1,50,0.1045189,-0.3066927,0.3238267,0.03141282,1.143163,-0.05502605,0.1360326,0.8363837,0.2688483
2,51,0.1130674,-0.183036,0.4017575,0.03114965,1.157646,-0.07374334,0.1441869,0.9746133,0.3280694
2,52,-0.2133553,-0.03603245,0.3211317,-0.01303894,1.179678,-0.09676647,-0.2262059,1.143583,0.2244787
2,53,-0.1225167,-0.1987738,0.5019346,-0.005081266,1.166983,-0.07037163,-0.127502,0.9681339,0.4314824
2,54,-0.1612853,0.2163801,0.345603,-0.01706197,1.215626,-0.1320686,-0.1784953,1.431994,0.2135849
2,55,0.09704578,0.1032565,0.5520755,0.01479646,1.185992,-0.08089447,0.1119285,1.289273,0.4710747
