Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.3130137,0.8941522,0.2214071,-0.1088481,1.145236,-0.171411,-0.3130137,0.8941522,0.2214071
1,2,0.1827964,1.225358,0.3075822,0.01955037,1.20985,-0.2303923,0.1827964,1.225358,0.3075822
1,3,-0.1538218,1.398806,0.3369881,-0.0671064,1.227948,-0.2380017,-0.1538218,1.398806,0.3369881
1,4,-0.4445388,1.059158,0.1085481,-0.196069,1.164851,-0.2585838,-0.4445388,1.059158,0.1085481
1,5,0.4252073,1.322675,0.3997248,0.07657006,1.251115,-0.06196453,0.4252073,1.322675,0.3997248
1,6,0.2380779,1.300189,0.3037617,0.02777222,1.20514,-0.2665886,0.2380779,1.300189,0.3037617
1,7,-0.4291925,0.8239431,0.3287033,-0.231412,1.142449,-0.09279709,-0.4291925,0.8239431,0.3287033
1,8,-0.2694257,0.6977764,0.356719,-0.1593975,1.116354,0.001012968,-0.2694257,0.6977764,0.356719
1,9,-0.4684315,1.20864,0.2057962,-0.179146,1.220208,-0.2347106,-0.4684315,1.20864,0.2057962
1,10,-0.1636596,0.6419085,0.3476744,-0.08152023,1.100776,0.02785494,-0.1636596,0.6419085,0.3476744
1,11,-0.4941033,1.12964,0.3556,-0.1883098,1.214387,-0.1218849,-0.4941033,1.12964,0.3556
1,12,0.1510257,1.332168,0.4379946,0.004570726,1.243501,-0.0790194,0.1510257,1.332168,0.4379946
1,13,-0.266966,1.49235,0.3244002,-0.1469259,1.248804,-0.1967416,-0.266966,1.49235,0.3244002
1,14,0.1215703,0.8715444,0.1940994,-0.008612382,1.145923,-0.2223795,0.1215703,0.8715444,0.1940994
1,15,-0.0436129,1.422374,0.3083315,-0.1282379,1.222738,-0.1985986,-0.0436129,1.422374,0.3083315
1,16,-0.4343463,1.09308,0.4612515,-0.2071128,1.177974,-0.05507491,-0.4343463,1.09308,0.4612515
1,17,-0.1097873,0.7175356,0.4370649,-0.0949037,1.086859,0.1088545,-0.1097873,0.7175356,0.4370649
