Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,1.192093E-07,0,0.1526702,0.03535275,-0.005464917,0.06816219,-0.3019497,0.950884,-0.0218435,1.172558,-0.1599376,0.05973068,-0.1326386,0.9893631,0.4961535,1.027442,0.5364849
1,1,-0.03249998,0,0,0.1526702,0.03535276,-0.005464916,0.0681622,-0.3019497,0.950884,-0.02191771,1.172455,-0.1599018,0.05948547,-0.1326842,0.9893717,0.4961535,1.027442,0.5364849
1,1,-0.03249998,0,0,0.1505402,0.03532036,-0.005381946,0.06816968,-0.2978351,0.9521802,-0.02203975,1.172324,-0.1598862,0.05894239,-0.1329955,0.9893624,0.4961535,1.027442,0.5364849
1,1,-0.03249998,0,-2.980232E-08,0.1520947,0.03828282,-0.005895679,0.07382333,-0.3008708,0.9508033,-0.02210623,1.172315,-0.1598652,0.05875477,-0.1328084,0.9893987,0.4961535,1.027442,0.5364849
1,1,-0.0325,0,0,0.1504449,0.0388402,-0.005915255,0.07495577,-0.2976897,0.9517155,-0.02234979,1.172319,-0.1597779,0.05823085,-0.1321395,0.9895192,0.4961535,1.027442,0.5364849
1,1,-0.03249998,1.192093E-07,-2.980232E-08,0.1504449,0.03884019,-0.005915252,0.07495575,-0.2976896,0.9517155,-0.02246828,1.172368,-0.1597095,0.05780212,-0.1313179,0.9896538,0.4961535,1.027442,0.5364849
1,1,-0.03250001,-1.192093E-07,0,0.1462034,0.03877375,-0.005734931,0.07497705,-0.2894823,0.9542423,-0.02259268,1.172422,-0.1596368,0.05770494,-0.1307377,0.9897362,0.4961535,1.027442,0.5364849
1,1,-0.0325,1.192093E-07,-2.980232E-08,0.1462034,0.03877375,-0.005734932,0.07497704,-0.2894823,0.9542423,-0.0228055,1.172454,-0.1594761,0.05636579,-0.1299064,0.9899228,0.4961535,1.027442,0.5364849
1,1,-0.03249998,1.192093E-07,0,0.1462425,0.0373259,-0.005521977,0.07218036,-0.2895422,0.9544398,-0.02296361,1.172475,-0.1593793,0.05610097,-0.1295912,0.9899792,0.4961535,1.027442,0.5364849
1,1,-0.03250001,0,0,0.1462425,0.0373259,-0.005521976,0.07218036,-0.2895422,0.9544398,-0.02312392,1.172525,-0.1592782,0.05574957,-0.1293813,0.9900265,0.4961535,1.027442,0.5364849
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.1510401,0.0374074,-0.00571978,0.07217445,-0.2988237,0.9515752,-0.02338377,1.172604,-0.1590503,0.05575602,-0.1287497,0.9901085,0.4961535,1.027442,0.5364849
1,1,-0.0325,1.192093E-07,0,0.1510401,0.0374074,-0.005719781,0.07217446,-0.2988237,0.9515752,-0.02346047,1.172627,-0.1589279,0.05620908,-0.1282657,0.9901457,0.4961535,1.027442,0.5364849
1,1,-0.03250001,0,0,0.159353,0.03866581,-0.006246185,0.07429265,-0.3148689,0.9462231,-0.02352233,1.172668,-0.1586526,0.0594021,-0.1270785,0.9901124,0.4961535,1.027442,0.5364849
1,1,-0.03249281,8.46386E-06,1.421571E-05,0.1592857,0.04249043,-0.006862175,0.08163002,-0.3147882,0.9456452,-0.02350735,1.172706,-0.1585256,0.06216615,-0.1267779,0.9899812,0.4961535,1.027442,0.5364849
1,1,-0.03249998,0,2.980232E-08,0.1592392,0.04231554,-0.006831824,0.08129661,-0.3146963,0.9457046,-0.02340072,1.172744,-0.1583789,0.0656677,-0.1260037,0.9898539,0.4961535,1.027442,0.5364849
1,1,-0.0325,-1.192093E-07,0,0.1182133,0.06145059,-0.007329818,0.1200692,-0.2352132,0.9644989,-0.02270339,1.17301,-0.1581054,0.07715881,-0.1218262,0.9895478,0.4961535,1.027442,0.5364849
