Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,1.192093E-07,-2.980232E-08,0.02509645,-0.01185207,0.0002975594,-0.02368007,-0.05018062,0.9984594,-0.05244267,1.162362,-0.2723666,0.1107373,-0.06947057,0.9914187,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,-1.192093E-07,0,0.02509645,-0.01185207,0.0002975596,-0.02368008,-0.05018062,0.9984594,-0.05230105,1.162298,-0.2722294,0.1112691,-0.06992141,0.9913275,-0.3609813,0.8116777,0.1114273
1,1,-0.03250001,1.192093E-07,2.980232E-08,0.02509645,-0.01185207,0.0002975594,-0.02368007,-0.05018061,0.9984594,-0.0522839,1.162351,-0.2720991,0.1115879,-0.06988834,0.991294,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,1.192093E-07,0,0.02509645,-0.01185207,0.0002975596,-0.02368008,-0.05018063,0.9984594,-0.0521999,1.162347,-0.2719344,0.111908,-0.07011928,0.9912416,-0.3609813,0.8116777,0.1114273
1,1,-0.03249999,-1.192093E-07,2.980232E-08,0.02509645,-0.01185207,0.0002975593,-0.02368006,-0.05018061,0.9984594,-0.05219914,1.16234,-0.2718576,0.1118634,-0.07009792,0.9912481,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,1.192093E-07,0,0.02509645,-0.01185207,0.0002975594,-0.02368007,-0.05018062,0.9984594,-0.05224498,1.162408,-0.2716747,0.1117324,-0.06992116,0.9912754,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,-1.192093E-07,0,0.02509645,-0.01185208,0.0002975596,-0.02368009,-0.05018061,0.9984594,-0.05225825,1.162415,-0.2714912,0.1111588,-0.06970809,0.9913549,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.02509645,-0.01185207,0.0002975595,-0.02368008,-0.05018061,0.9984594,-0.05232437,1.162429,-0.2713731,0.1107931,-0.06963155,0.9914012,-0.3609813,0.8116777,0.1114273
1,1,-0.03249999,0,2.980232E-08,0.02509644,-0.01185207,0.0002975594,-0.02368008,-0.0501806,0.9984594,-0.05238725,1.162439,-0.2712527,0.110543,-0.06971754,0.9914231,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.02509645,-0.01185207,0.0002975595,-0.02368008,-0.05018062,0.9984594,-0.05255805,1.162443,-0.2709806,0.1099062,-0.07046598,0.991441,-0.3609813,0.8116777,0.1114273
1,1,-0.03249999,-2.384186E-07,0,0.02509645,-0.01185208,0.0002975596,-0.02368009,-0.05018061,0.9984594,-0.05266293,1.162433,-0.2708201,0.1092527,-0.07099265,0.9914756,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,0,-5.960464E-08,0.02509645,-0.01185208,0.0002975596,-0.02368009,-0.05018062,0.9984594,-0.05277256,1.162407,-0.270673,0.1089716,-0.07135139,0.9914808,-0.3609813,0.8116777,0.1114273
1,1,-0.03249999,-1.192093E-07,0,0.02509645,-0.01185207,0.0002975596,-0.02368008,-0.05018062,0.9984594,-0.05295008,1.162338,-0.2704057,0.1087391,-0.07200742,0.9914589,-0.3609813,0.8116777,0.1114273
1,1,-0.03250001,0,2.980232E-08,0.02509644,-0.01185208,0.0002975596,-0.02368009,-0.0501806,0.9984594,-0.05300486,1.162283,-0.2702985,0.1087391,-0.07242648,0.9914284,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,0,-2.980232E-08,0.02509645,-0.01185207,0.0002975595,-0.02368008,-0.05018061,0.9984594,-0.05312024,1.162049,-0.2702518,0.1088053,-0.0742586,0.9912856,-0.3609813,0.8116777,0.1114273
1,1,-0.0325,2.384186E-07,0,0.02509645,-0.01185207,0.0002975595,-0.02368008,-0.05018061,0.9984594,-0.05316615,1.161854,-0.2702763,0.1089987,-0.07564254,0.9911597,-0.3609813,0.8116777,0.1114273
