Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,0,0,0.1129908,0.06230751,-0.00709971,0.1219657,-0.2249716,0.9667017,0.003493093,1.142948,-0.1266876,-0.06697476,-0.2014087,0.9772149,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,2.980232E-08,0.1097561,0.06466787,-0.007156186,0.1267078,-0.2186437,0.9675433,0.003417388,1.143022,-0.1267057,-0.06697794,-0.2010875,0.9772808,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,-5.960464E-08,0.1097561,0.06466787,-0.007156185,0.1267078,-0.2186437,0.9675433,0.0033972,1.14307,-0.1267492,-0.06658503,-0.200608,0.9774062,0.3860684,0.935677,0.3054854
1,1,-0.0325,-1.192093E-07,5.960464E-08,0.1086146,0.06443094,-0.007054802,0.1262944,-0.2163937,0.9681031,0.003322236,1.143148,-0.126864,-0.06639335,-0.1997927,0.9775862,0.3860684,0.935677,0.3054854
1,1,-0.03250001,-1.192093E-07,2.980232E-08,0.1086147,0.06443095,-0.007054806,0.1262945,-0.2163938,0.968103,0.003215339,1.143154,-0.1268703,-0.06659626,-0.2000208,0.9775258,0.3860684,0.935677,0.3054854
1,1,-0.0325,1.192093E-07,2.980232E-08,0.1087044,0.06164471,-0.00675415,0.1208517,-0.2165322,0.9687666,0.002902679,1.143082,-0.12678,-0.06744923,-0.2001145,0.9774481,0.3860684,0.935677,0.3054854
1,1,-0.0325,1.192093E-07,0,0.1064057,0.05807639,-0.00622569,0.113969,-0.2119609,0.97061,0.002776306,1.143068,-0.1267276,-0.06855417,-0.2001653,0.9773608,0.3860684,0.935677,0.3054854
1,1,-0.03250001,-1.192093E-07,0,0.1064057,0.05807638,-0.006225689,0.113969,-0.2119609,0.97061,0.00264848,1.14308,-0.1266662,-0.06922927,-0.1997437,0.9773995,0.3860684,0.935677,0.3054854
1,1,-0.0325,1.192093E-07,0,0.1103294,0.05814249,-0.00646544,0.113948,-0.2196833,0.9688938,0.002306718,1.143116,-0.1264915,-0.07040768,-0.1997712,0.9773097,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,0,0.1103294,0.05814249,-0.00646544,0.113948,-0.2196833,0.9688937,0.002207473,1.143143,-0.1263607,-0.06931711,-0.1997029,0.9774016,0.3860684,0.935677,0.3054854
1,1,-0.03249999,0,2.980232E-08,0.1096842,0.0559077,-0.006179314,0.1096071,-0.2183863,0.9696874,0.002272077,1.143144,-0.1262159,-0.06709963,-0.1993356,0.9776313,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,0,0.1098292,0.05596328,-0.00619376,0.1097103,-0.2186723,0.9696113,0.002752114,1.143104,-0.1258442,-0.06054626,-0.1992434,0.9780778,0.3860684,0.935677,0.3054854
1,1,-0.0325,-1.192093E-07,0,0.1098293,0.05596329,-0.00619376,0.1097103,-0.2186724,0.9696113,0.003085058,1.143082,-0.1255469,-0.05598027,-0.1995098,0.9782955,0.3860684,0.935677,0.3054854
1,1,-0.0325,-2.384186E-07,0,0.1043448,0.1013468,-0.01068932,0.1982954,-0.2086245,0.957682,0.003834583,1.143375,-0.1241432,-0.04491844,-0.1978126,0.9792101,0.3860684,0.935677,0.3054854
1,1,-0.03250001,0,2.980232E-08,0.1021255,0.183819,-0.01920567,0.3554257,-0.2067063,0.9115619,0.004467789,1.143451,-0.1235086,-0.03529446,-0.1962338,0.9799217,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,0,0.06871974,0.2419983,-0.01718537,0.4659956,-0.1413161,0.8734288,0.006192949,1.143729,-0.1225158,-0.009860956,-0.1947003,0.9808132,0.3860684,0.935677,0.3054854
1,1,-0.0325,0,-2.980232E-08,0.06871973,0.2419983,-0.01718535,0.4659955,-0.1413161,0.8734289,0.00729113,1.144006,-0.1217512,0.006621383,-0.1938498,0.9810089,0.3860684,0.935677,0.3054854
