Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.2442251,0.9115105,0.3003845,0.03302531,1.14033,0.02314069,0.2442251,0.9115105,0.3003845
1,2,0.2827655,1.095124,0.3030176,0.04692212,1.157725,0.02759345,0.2827655,1.095124,0.3030176
1,3,0.3113295,0.7950916,0.5210943,0.0558301,1.135985,0.1271558,0.3113295,0.7950916,0.5210943
1,4,0.0002346384,1.083692,0.4586154,-0.02776042,1.161252,0.09000973,0.0002346384,1.083692,0.4586154
1,5,0.08132684,1.332019,0.3095627,-0.003057603,1.217448,-0.02213614,0.08132684,1.332019,0.3095627
1,6,0.2892491,0.777154,0.5847216,0.03436172,1.155429,0.05518666,0.2892491,0.777154,0.5847216
1,7,-0.3570759,0.888746,0.3217257,-0.1167157,1.153028,0.01087012,-0.3570759,0.888746,0.3217257
1,8,0.03061449,0.7652495,0.5882917,-0.01006085,1.166388,0.05111608,0.03061449,0.7652495,0.5882917
1,9,0.1856778,0.7588001,0.3207438,0.04032317,1.135681,0.03208368,0.1856778,0.7588001,0.3207438
1,10,-0.270364,1.194708,0.3531669,-0.08028463,1.194875,-0.002519329,-0.270364,1.194708,0.3531669
1,11,-0.1905415,1.172443,0.4130122,-0.04353499,1.191368,0.02250683,-0.1905415,1.172443,0.4130122
1,12,0.3712989,0.9353637,0.3573834,0.06487326,1.161524,0.03022224,0.3712989,0.9353637,0.3573834
1,13,0.07702588,0.7859333,0.502268,-4.043058E-05,1.161978,0.05030346,0.07702588,0.7859333,0.502268
1,14,-0.2276128,0.9490983,0.3220261,-0.06685042,1.163683,0.0272192,-0.2276128,0.9490983,0.3220261
1,15,0.3470265,1.179484,0.4811319,0.05954737,1.186687,0.03528558,0.3470265,1.179484,0.4811319
1,16,0.1225753,0.6415563,0.5064728,0.02498705,1.135422,0.08433666,0.1225753,0.6415563,0.5064728
1,17,0.1708559,0.8785621,0.3988313,0.03750811,1.153682,0.03923798,0.1708559,0.8785621,0.3988313
1,18,-0.04929778,0.6635482,0.5530324,-0.02561986,1.152179,0.08693318,-0.04929778,0.6635482,0.5530324
1,19,0.0382157,1.280194,0.418327,-0.00811866,1.205216,0.006879157,0.0382157,1.280194,0.418327
1,20,-0.2156185,1.185081,0.3070951,-0.06684212,1.183546,0.01421302,-0.2156185,1.185081,0.3070951
1,21,-0.323021,0.8146106,0.5917796,-0.1201048,1.168009,0.1211523,-0.323021,0.8146106,0.5917796
1,22,0.2654731,1.221986,0.5021448,0.03902777,1.190216,0.04495244,0.2654731,1.221986,0.5021448
1,23,0.0301601,0.8108654,0.5425035,-0.005982105,1.150509,0.08481024,0.0301601,0.8108654,0.5425035
1,24,-0.2916671,1.126382,0.5637292,-0.07826713,1.201107,0.08172006,-0.2916671,1.126382,0.5637292
1,25,0.02313899,0.7544212,0.3005368,-0.001552403,1.122656,0.09781561,0.02313899,0.7544212,0.3005368
1,26,-0.1704471,0.7641054,0.4447386,-0.06132747,1.144693,0.08700713,-0.1704471,0.7641054,0.4447386
1,27,-0.3140365,0.8603435,0.5196038,-0.09597344,1.178524,0.0718779,-0.3140365,0.8603435,0.5196038
1,28,-0.0786202,1.041628,0.5851803,-0.02664283,1.187572,0.05874381,-0.0786202,1.041628,0.5851803
1,29,-0.3645598,1.044464,0.5724913,-0.1115733,1.200818,0.08090147,-0.3645598,1.044464,0.5724913
1,30,0.03359355,0.7296659,0.5226854,0.01149777,1.145473,0.09611493,0.03359355,0.7296659,0.5226854
1,31,-0.001659942,1.359444,0.4208931,-0.008164767,1.21058,0.04740443,-0.001659942,1.359444,0.4208931
1,32,-0.159781,0.6607982,0.425615,-0.05800109,1.138414,0.07609766,-0.159781,0.6607982,0.425615
1,33,0.07387756,0.6687794,0.4713424,-0.003304303,1.143846,0.06700313,0.07387756,0.6687794,0.4713424
1,34,0.105818,1.06801,0.4422025,0.0111585,1.179416,0.03855953,0.105818,1.06801,0.4422025
1,35,0.1143933,0.9556154,0.5445024,0.0136905,1.173598,0.05114705,0.1143933,0.9556154,0.5445024
1,36,0.2346501,1.236497,0.4362414,0.02925008,1.199101,0.03224645,0.2346501,1.236497,0.4362414
1,37,-0.08794757,0.7176536,0.5297394,-0.02933158,1.153615,0.08042468,-0.08794757,0.7176536,0.5297394
1,38,-0.2355385,1.088614,0.3990029,-0.05715038,1.187503,0.01147888,-0.2355385,1.088614,0.3990029
1,39,-0.3023486,1.227109,0.4424604,-0.08517583,1.203224,0.006773424,-0.3023486,1.227109,0.4424604
1,40,0.1055619,1.103352,0.3163055,0.01965481,1.173619,0.04651381,0.1055619,1.103352,0.3163055
1,41,-0.1417067,1.032721,0.5597531,-0.02980538,1.186165,0.05751111,-0.1417067,1.032721,0.5597531
1,42,-0.0997787,1.207561,0.3643735,-0.02666833,1.191316,0.04176029,-0.0997787,1.207561,0.3643735
1,43,0.1087975,1.177697,0.3016532,0.0256292,1.184881,0.0354061,0.1087975,1.177697,0.3016532
1,44,-0.3570759,0.888746,0.3217257,-0.1108218,1.156999,0.02630615,-0.3570759,0.888746,0.3217257
1,45,-0.2120227,0.9847221,0.3969883,-0.05857991,1.173526,0.02345322,-0.2120227,0.9847221,0.3969883
1,46,0.2892491,0.777154,0.5847216,0.05562666,1.162977,0.06377142,0.2892491,0.777154,0.5847216
1,47,0.1121351,1.152012,0.5826421,0.01710897,1.192841,0.05152113,0.1121351,1.152012,0.5826421
1,48,-0.2120227,0.9847221,0.3969883,-0.06278393,1.165937,0.04819746,-0.2120227,0.9847221,0.3969883
1,49,-0.2266902,0.8299422,0.5021349,-0.06169401,1.168187,0.07103141,-0.2266902,0.8299422,0.5021349
1,50,-0.217882,1.261307,0.303059,-0.06876786,1.205862,0.006584158,-0.217882,1.261307,0.303059
2,51,-0.02039607,0.9261964,0.5115156,-0.0212829,1.172097,0.03345975,-0.02039607,0.9261964,0.5115156
2,52,0.04633895,1.022418,0.3726667,-0.003280167,1.169809,0.02449106,0.04633895,1.022418,0.3726667
2,53,-0.053363,0.8470368,0.496322,-0.01431545,1.160287,0.05544694,-0.053363,0.8470368,0.496322
2,54,0.1764793,1.118686,0.3879235,0.03082881,1.178184,0.0272866,0.1764793,1.118686,0.3879235
2,55,0.02875488,1.31473,0.5999178,-0.007772195,1.217727,0.05919075,0.02875488,1.31473,0.5999178
2,56,0.2124076,0.9498245,0.503921,0.03339529,1.170006,0.06015577,0.2124076,0.9498245,0.503921
2,57,0.2618354,0.9230468,0.542661,0.03648931,1.173961,0.05353731,0.2618354,0.9230468,0.542661
2,58,-0.03005652,1.049029,0.5038871,-0.01077565,1.182912,0.04091962,-0.03005652,1.049029,0.5038871
2,59,-0.09872625,1.042568,0.4380606,-0.01934708,1.183464,0.03945351,-0.09872625,1.042568,0.4380606
2,60,-0.1662486,0.88697,0.5477592,-0.04719015,1.178506,0.07715243,-0.1662486,0.88697,0.5477592
2,61,-0.03762015,1.138879,0.4846987,-0.01045952,1.190463,0.0403055,-0.03762015,1.138879,0.4846987
2,62,-0.1641226,1.08566,0.3349556,-0.04686454,1.180143,0.03242922,-0.1641226,1.08566,0.3349556
2,63,-0.1363786,0.7169521,0.3014606,-0.06502979,1.125859,0.04877404,-0.1363786,0.7169521,0.3014606
2,64,-0.2030102,1.267178,0.4804788,-0.04860281,1.213503,0.02578885,-0.2030102,1.267178,0.4804788
2,65,0.2018495,0.7663369,0.3214665,0.04391669,1.142333,0.0429505,0.2018495,0.7663369,0.3214665
2,66,0.1076882,0.9124935,0.4718546,0.01820311,1.163279,0.0483618,0.1076882,0.9124935,0.4718546
2,67,-0.1326438,0.6436367,0.4836966,-0.05099355,1.151551,0.0843278,-0.1326438,0.6436367,0.4836966
2,68,-0.2156185,1.185081,0.3070951,-0.03883564,1.192666,0.04425009,-0.2156185,1.185081,0.3070951
2,69,-0.05289297,1.097898,0.3577148,-0.007124677,1.167467,0.05557755,-0.05289297,1.097898,0.3577148
2,70,-0.02923356,0.7590715,0.50932,-0.004492443,1.155005,0.09395717,-0.02923356,0.7590715,0.50932
2,71,0.2434003,1.205805,0.3805188,0.03689628,1.191182,0.04417134,0.2434003,1.205805,0.3805188
2,72,0.04567486,1.139508,0.492229,-0.001448356,1.176756,0.0459906,0.04567486,1.139508,0.492229
2,73,-0.2047675,0.6967074,0.5648988,-0.06493068,1.170056,0.09650742,-0.2047675,0.6967074,0.5648988
